ShipmentID,Origin,Destination,WeightKG,DistanceKM,DeliveryStatus,ShipmentDate,DeliveryDate,Carrier,CostUSD,ServiceType,Priority
e520d366-3ef9-4e2b-b44c-d2ce67ce026d,North Candice,Webbshire,438.39,514.9,Delayed,2024-09-29,,Starlinks Express,3151.83,Same Day,Medium
90af2cfa-2541-4a61-b7a4-17c0c5e6d3c8,Barbarahaven,North Angela,628.62,1450.6,Delayed,2025-03-19,,Starlinks Express,35005.02,Standard,High
13ac81e3-757e-4686-ba6b-8af7c3734d9f,South Coreyside,Johnsonmouth,295.67,12757.9,Delivered,2025-05-03,2025-05-03,DHL,112371.39,Express,Low
00d713a9-417b-44b3-bfe4-72dd64291634,Jacquelineport,Bruceville,667.75,5283.6,Delayed,2024-08-16,,Starlinks Express,94336.71,Express,High
b4261589-f246-4573-9e92-aef1066c3ae6,Foxbury,Davisborough,435.08,4523.4,In Transit,2025-01-30,,Starlinks Express,22037.16,Standard,High
b17aaf94-9345-4a8e-9dbd-863e85847d3f,Erictown,Kylemouth,950.69,7739.7,Delayed,2024-09-15,,DHL,75702.95,Same Day,Low
bbc2b4d4-49d3-4d42-b8e7-c057dc730303,Ruizmouth,East Gregoryport,620.3,5891.1,Delayed,2024-09-03,,UPS,93967.99,Same Day,High
e4d53482-c801-4a67-a815-515881c3a7e5,New Kylemouth,Figueroahaven,356.82,6718.8,Delivered,2025-06-07,2025-06-07,FedEx,75781.79,Same Day,High
94c915ac-fe4f-4b1a-999b-263135cc058f,Millertown,Bellfurt,99.33,11578.8,Delivered,2025-04-23,2025-04-23,DHL,53072.01,Same Day,Low
4fa8b4f7-80b6-4fa4-8d57-014121db36e4,Maryburgh,Cortezbury,138.95,2949.9,In Transit,2025-02-24,,DHL,13975.0,Standard,Low
ee13b688-dbce-4b7b-8d74-59f9715701a9,East Amyport,Kevinland,622.6,3461.3,Delayed,2024-11-13,,Royal Mail,54692.37,Same Day,High
e7394a07-6e97-4e34-b663-32b4af548923,Margaretville,New Jasmineview,613.59,8974.6,Delivered,2025-05-09,2025-05-09,DHL,237140.99,Standard,Low
3fb264ca-de1b-4a19-a3b1-ca27e5aa134f,Steveborough,Wrightville,980.89,7849.4,Delivered,2025-04-14,2025-04-14,FedEx,165173.26,Overnight,High
d8e5e8d8-893e-4b05-8de1-ccbe958a2c02,Sandraburgh,Port Daniel,349.12,13619.2,Cancelled,2024-09-25,,FedEx,131687.73,Same Day,Medium
c6c08d77-e96d-4517-b9f2-2a30749a542d,Port Margaretbury,Port Loganview,799.4,6651.2,Delayed,2025-02-14,,Royal Mail,190609.66,Same Day,Low
9fe51e79-b517-47e2-bf96-f7bd95123b48,Aaronberg,Andrewmouth,600.35,6805.6,Delayed,2024-12-30,,FedEx,183815.05,Overnight,High
9ccb92c1-635b-4530-b6cd-957b7c5040b5,Nelsonburgh,Deborahport,192.22,13275.4,Delivered,2024-10-09,2024-10-09,DHL,49388.57,Express,High
f3ca2a1f-d435-48ca-bcb4-5a735a1ebacb,Hayeschester,West Lynnport,37.21,2955.6,Delayed,2025-02-05,,FedEx,2166.83,Express,Medium
492befcd-24d7-438d-a9ba-88925fa767ae,Dawnmouth,South Teresachester,141.0,1147.6,Delayed,2025-04-02,,Starlinks Express,6937.25,Same Day,Low
29eec71d-af38-4045-ba04-822e01a87e47,New Allenbury,Johntown,372.97,14706.8,Cancelled,2025-06-02,,FedEx,59885.59,Standard,Low
ad498c52-71c2-408f-9938-591e58fb8048,West Richardport,New Feliciaberg,878.62,1424.9,Delivered,2025-01-12,2025-01-12,Royal Mail,48214.73,Standard,Low
ca5fa6f9-2c8a-4c9e-92d8-a19629e572bf,Port Jessicamouth,Andreafort,847.02,1141.4,Delivered,2024-07-09,2024-07-09,UPS,19261.16,Overnight,Low
112af47c-fa4e-4b14-8615-f522c71d2c6b,Lake Jenniferberg,Taylorbury,568.86,6665.3,Delivered,2025-05-30,2025-05-30,Starlinks Express,99233.67,Standard,Low
43153e2c-0a64-417c-9bb8-cf850178848e,Walterview,East Natalie,152.34,2674.8,Delayed,2024-08-23,,DHL,13708.75,Express,Medium
43bc4004-4e94-4558-acac-4c618e155f43,Wilsonport,Johnmouth,887.91,11955.6,Cancelled,2024-12-27,,UPS,318270.5,Overnight,High
878d68d6-626c-40ad-afc0-9297422b00da,South Maria,Port Darrellborough,174.89,10590.1,In Transit,2024-07-30,,Royal Mail,20303.57,Overnight,High
eca9e62b-5423-47ad-ac1c-6e77fee5f312,Keithberg,Port Gregoryfort,847.43,2530.5,In Transit,2024-12-04,,Royal Mail,27551.47,Express,Low
0fb81c24-0c7a-4b91-8096-9b3d3e480957,Port Andrewborough,Lake Heidi,202.62,3623.1,Cancelled,2025-04-22,,Starlinks Express,25157.86,Standard,High
19fc305c-84a9-4056-bc1e-c904b4e1d2e0,Walkerside,Lake Emily,816.83,422.7,Cancelled,2025-04-07,,Royal Mail,6328.35,Standard,Medium
640a0f3a-50d7-4614-b209-6340a1ea0d47,Johnsonburgh,Brownmouth,999.81,14506.2,Delayed,2024-08-11,,UPS,329867.07,Express,High
3593bd33-02c5-4366-abf6-960139ba28cb,East Todd,South Craig,506.65,2412.5,Cancelled,2024-09-29,,FedEx,54679.97,Overnight,Medium
f1767675-e46e-463b-943f-ea16828c1a9e,East Theresa,Port Rebeccabury,538.18,10626.3,Delivered,2024-08-30,2024-08-30,DHL,224618.56,Express,Low
89585eed-375e-4692-bdac-19856ecddfd6,West Joseberg,South Jamiefort,958.19,8998.0,In Transit,2025-01-17,,Starlinks Express,428087.77,Same Day,Low
ba72b165-dd27-4a12-8fdb-990bb143e9ba,Michaelmouth,Deanburgh,56.51,6711.5,Cancelled,2024-09-27,,Starlinks Express,16717.33,Standard,Medium
0311eeb7-50ef-4f6c-a9e5-ce9960944af5,Onealmouth,Stephanieview,494.41,6528.7,Delivered,2024-09-28,2024-09-28,Starlinks Express,155907.65,Overnight,Low
a912c12d-91d1-4019-a2ff-b54b9d258edd,Port Carol,Lake Curtisland,60.47,11208.8,In Transit,2024-10-05,,FedEx,25366.21,Standard,High
895c5c6a-2e41-4cee-8a01-8f257f0443f8,Guerreroshire,New Mark,786.87,8333.5,Cancelled,2024-08-31,,FedEx,136492.47,Standard,High
2cd3f406-ec5c-4821-883e-7530014e1ed6,Millerstad,Greenemouth,273.58,8548.6,Delayed,2024-08-22,,FedEx,90374.83,Same Day,High
6084c631-a148-402a-8e3c-4aa889c0f388,Cathymouth,Anthonyport,76.22,11346.0,Cancelled,2025-02-24,,Royal Mail,37830.81,Standard,High
5eaa8108-5b0f-48f3-a459-381abb02ce5b,Fergusonchester,Rileyfurt,716.05,3326.8,Cancelled,2025-02-24,,DHL,39957.29,Standard,Medium
7527a4d4-9571-49e0-a511-fdc08f84258a,Davidton,Port Heidishire,450.91,10531.4,Delayed,2025-01-31,,FedEx,80132.27,Overnight,High
49049645-ee39-4ec4-883b-c4066bbb8434,Kyleberg,New Erinview,960.16,13811.6,Delivered,2024-09-15,2024-09-15,UPS,554678.81,Overnight,Medium
4d3b7a21-8dd8-49ee-bcc9-f2244e77f892,New Matthew,Wardstad,300.87,12136.7,Cancelled,2025-05-16,,Starlinks Express,119179.84,Overnight,Low
6c9ef3af-25c6-4ad5-a94b-558c98b20b9a,North Julia,Lake Angelafort,520.06,7260.2,Cancelled,2024-12-27,,Starlinks Express,60043.84,Overnight,Low
068ccd84-b3a6-4443-98b5-2e6e74349520,Port Julian,Taylorchester,948.4,1178.2,Delivered,2025-01-20,2025-01-20,Royal Mail,53039.34,Same Day,High
4af17845-c3cd-4018-8f1f-1429ed611b80,Isaiahland,Port Riley,0.75,4196.3,Delayed,2025-06-30,,UPS,78.35,Overnight,Medium
dd2e3037-f0db-4467-894a-a281a05b1ecb,Christopherchester,Burkeberg,847.86,8786.9,Cancelled,2025-06-04,,UPS,289488.74,Same Day,Low
1d8ed553-57e4-4d4c-b461-88250a33e832,South Daniel,Leonardchester,501.96,6609.6,In Transit,2024-07-04,,DHL,70345.72,Express,Low
fb3b8b21-859f-4353-8342-a6421e421cb5,New Elizabethtown,Port Baileyview,176.62,10929.2,Delayed,2025-03-22,,Starlinks Express,67478.47,Same Day,Low
d263a91b-0782-4997-a446-209f2de5a5db,Jillfurt,North Timothyton,455.16,3502.4,Cancelled,2024-10-20,,Royal Mail,71522.36,Standard,Low
40c87488-1b38-48b0-b7aa-3542da09249b,Hallbury,East Katiebury,28.16,4033.3,Delivered,2025-04-07,2025-04-07,FedEx,3127.07,Same Day,Low
26b07758-52a9-4cc9-8fda-89f59928eda6,Nicholasview,Lake Aprilland,726.55,9363.4,Delivered,2025-02-02,2025-02-02,Royal Mail,90615.92,Overnight,Low
10279974-6b27-48a9-bc30-485134dd932b,Cohenmouth,Guzmanmouth,311.62,12522.9,In Transit,2025-07-03,,Starlinks Express,71241.56,Standard,Medium
e477762d-e6e5-4635-a95b-720ecd68cadd,Halemouth,East Mary,472.61,11943.4,Delayed,2025-02-12,,UPS,153511.32,Express,Medium
5b29ce95-4e2d-4309-86f8-73b26eebf8c8,Adamsland,New Ryanstad,913.63,8449.4,Cancelled,2025-05-01,,UPS,156727.35,Standard,Low
128e92a4-7d1f-43fb-b4d2-bac8e2682d93,Port Hollybury,Davidstad,841.22,12428.5,Delivered,2025-04-19,2025-04-19,DHL,485178.46,Express,Low
4889e9a0-b24c-4aae-80fe-a08a8c79d2f1,Diazfurt,Andersenberg,669.22,3680.6,In Transit,2025-05-28,,DHL,32153.29,Overnight,Medium
ab07c60f-61e7-42ec-b7c6-349edf206f88,Jeffside,East Alexandra,801.79,8636.9,Cancelled,2025-01-12,,UPS,180255.61,Standard,Medium
65ae293d-ec47-4d6a-8599-0bf4865b2728,Collierburgh,North Jennifermouth,262.57,11145.5,Cancelled,2025-03-23,,FedEx,103094.09,Overnight,Medium
7db9aeb9-014d-4083-a145-c8e31be98fea,Joshuamouth,West Jasmine,162.36,11940.5,Delayed,2024-11-23,,Royal Mail,51524.69,Express,Medium
c59b1a8f-97b4-48cc-a622-108e75de0e1a,Fieldstown,Port George,496.41,6732.6,Delayed,2024-07-15,,UPS,117919.09,Overnight,High
a7e95795-336a-4914-aac1-56de860c9140,North Nicole,Alyssashire,612.76,13575.5,Cancelled,2025-04-24,,FedEx,187020.65,Overnight,High
2f59cc2a-dd50-4e33-9f7b-0b1e26ef6ed9,Robertstad,Stephanieland,626.2,5005.2,Cancelled,2024-08-05,,UPS,44553.41,Express,Low
a3059ea6-2ce6-4275-b1b2-c2dff141fc08,Lake Tammyland,Pollardburgh,803.61,2172.7,Delayed,2025-01-29,,FedEx,18001.32,Overnight,Medium
1f96e168-dbd3-443f-b3f8-953822606d6c,South Kevin,New Ryan,749.85,10278.3,In Transit,2025-03-17,,FedEx,194092.36,Overnight,Low
ac9b235c-3e42-46b5-b810-73b6468c91b6,Allenmouth,Williamchester,249.8,1008.0,Cancelled,2025-05-24,,Starlinks Express,3794.97,Express,Low
8f518dc0-4849-400e-844f-acad125f0a52,Pattonburgh,East Roger,246.57,10005.5,Delivered,2024-09-14,2024-09-14,UPS,100456.47,Same Day,High
064ed6bd-6bd3-4bce-a19b-47d670dea1d1,West Kristamouth,Robertoview,631.34,14759.7,Cancelled,2024-07-11,,DHL,274618.77,Overnight,Low
abb65982-4da3-401e-87eb-56634e243f65,Vasquezstad,New Jessicaview,85.19,8867.4,Delivered,2024-10-24,2024-10-24,UPS,27732.75,Same Day,Medium
54313605-c5b3-4ded-9e55-e99381943465,Lake Allison,West Abigailland,317.79,2894.3,Delayed,2025-06-22,,UPS,16444.88,Standard,Medium
d6710b94-a016-4152-903d-f24ff588d6db,East Colleenville,Andrewsview,306.8,11156.0,In Transit,2025-05-21,,UPS,58313.03,Same Day,High
ef32d832-3b2c-485a-9573-a306f3015aac,New Kelly,Jennifermouth,72.75,12433.1,In Transit,2025-03-13,,FedEx,40532.74,Overnight,High
124ac919-2381-429e-8bfe-50b508fcf0e6,West Vincent,Scottstad,88.42,11982.2,Cancelled,2025-05-23,,FedEx,28051.57,Same Day,Medium
c4784eac-9d4b-4a4d-8532-526b587bf319,Woodardburgh,Lake Nathanton,722.73,4448.1,Cancelled,2024-08-20,,DHL,102986.93,Standard,Medium
9d84c3dc-6233-4b74-bcab-f7f66c1c2112,West Michaelland,Angelaton,315.56,8914.8,In Transit,2025-05-16,,UPS,69716.13,Overnight,Medium
6512014d-c74b-4e04-b646-2dd0da1b8ba1,North Kimberlychester,Port Breannaview,276.88,12212.0,Delivered,2024-11-20,2024-11-20,UPS,110192.66,Standard,Low
978c911a-4f2e-4955-9857-5d436b6f522c,West Courtneychester,New Mariochester,441.28,982.4,Cancelled,2024-07-19,,FedEx,5023.97,Express,High
29950ddd-4c11-4e83-bfb4-5528f6ba79f6,North Charles,South Louis,866.3,5521.9,Delivered,2024-08-20,2024-08-20,FedEx,197010.43,Overnight,High
abecbe91-cc53-4053-95e2-bd26dfbcfb56,Christopherville,Haroldborough,765.41,11766.2,In Transit,2024-09-03,,DHL,315449.25,Overnight,Medium
7973160e-0f92-4f7e-9c8f-4bc8908e47d4,Blakemouth,Garrisonfurt,432.42,3337.2,Delivered,2025-06-21,2025-06-21,FedEx,35861.21,Overnight,High
5f16ce11-6d0e-473a-b596-6d3876346e79,Port Lauren,Adamstad,579.75,11706.0,In Transit,2024-11-10,,FedEx,309555.51,Overnight,Low
5e3068d5-3c15-43f5-8505-7649b553cade,North Jessicaport,Rushland,705.83,14665.6,Delivered,2025-01-02,2025-01-02,UPS,463132.88,Same Day,Medium
5fd9d40f-cd6f-42ef-a1f0-26917e3434dd,Dunnhaven,Harveyhaven,967.42,7876.4,Delivered,2024-11-26,2024-11-26,Royal Mail,150116.95,Express,Medium
2c5af8a9-afd1-419e-ac5f-31d7d14b1600,Kristopherland,New Bradley,288.14,8447.2,In Transit,2025-01-06,,Royal Mail,62360.48,Standard,Medium
9235ea49-c1ff-4aa8-b767-364af72aabb3,Osborntown,South Christopherburgh,137.62,12129.5,In Transit,2025-05-29,,Royal Mail,28567.45,Express,High
432b19c9-3ac2-47d7-8e46-b772a5405c80,East Jerry,Samuelstad,913.89,3598.0,In Transit,2025-03-22,,Starlinks Express,77235.63,Overnight,Low
ad0041d8-51f9-459f-aab0-53490b93ce89,Lake Jennifer,Brianville,507.86,10820.1,In Transit,2024-07-15,,Starlinks Express,232294.05,Express,High
56ccc387-0f3c-4cd7-8819-2aa165111c0a,Andersonhaven,Richardfurt,486.63,11686.6,Delivered,2024-07-11,2024-07-11,UPS,60696.08,Same Day,Low
30d046ff-2eea-4a67-98b7-2fe9051ae5b6,South Wendy,West Tamara,788.85,11392.4,Cancelled,2024-07-27,,Starlinks Express,404177.75,Express,Medium
134a6918-46ab-4b58-aeb6-9173a481028c,South Jesse,West Karenport,902.66,2741.1,Delivered,2024-10-20,2024-10-20,Royal Mail,91152.36,Overnight,High
f73adfda-5359-4cb0-a2df-f26e9a225c63,South Jasmin,East Rebeccaport,105.19,3993.7,In Transit,2025-06-15,,UPS,6434.57,Same Day,High
871a107b-c5dc-4b5c-9cae-8d14850443a2,Lisaview,Port Danielbury,525.5,4470.2,In Transit,2024-11-26,,UPS,90613.29,Standard,Medium
e4c239ca-222a-44a3-8e2d-9dd207339ad1,Reedmouth,Gomezfort,166.19,7038.9,Cancelled,2025-05-27,,Starlinks Express,30866.0,Overnight,Low
7f5e0a20-4a7a-44eb-8cfc-6a547405d22e,Jenniferton,East Crystalburgh,519.91,8411.7,Delayed,2024-09-25,,Starlinks Express,88127.12,Overnight,Medium
facf7d0f-da5b-45e7-8b3f-f6387ffd27e4,Hoopermouth,Lukebury,161.76,5694.5,Cancelled,2024-12-05,,UPS,10535.85,Same Day,Medium
620f5a34-c2cf-4b51-813b-a9a6d05f16ae,Port Kathryn,Millerland,488.74,3596.5,Cancelled,2025-01-11,,Starlinks Express,64022.07,Overnight,Low
a495b8b0-1cbf-4bb4-88ad-5815ac46b892,Port Vanessaborough,Bryantton,259.43,11967.4,Delivered,2025-04-01,2025-04-01,DHL,109708.02,Express,Low
b304731f-82f2-49bb-b62d-4f1d173df38c,Wallaceburgh,North Stevenberg,803.18,13832.1,Delivered,2024-09-12,2024-09-12,FedEx,498140.99,Standard,Medium
35758b71-3869-4c7f-84ba-41e78f3f141b,Cranefurt,West Angelaville,14.81,12754.2,Cancelled,2025-06-24,,Starlinks Express,5399.77,Standard,Low
a32cae1d-65e6-49f1-8d47-803e42571cca,Theodoremouth,West Shannonburgh,997.37,13908.2,In Transit,2024-10-24,,Royal Mail,222988.92,Express,Medium
ddad9f3f-0c34-4d96-9a15-872b1f0f0bfc,Woodardstad,New Kimberlyshire,669.96,3048.1,In Transit,2024-09-23,,FedEx,21587.67,Same Day,High
16fe8844-0781-49c1-8233-787854fd0c59,Joseburgh,Brooksfurt,72.92,5809.3,Delayed,2025-06-10,,FedEx,5643.43,Express,Low
3a0aa707-86c1-466b-9ae6-5c8a2db39de4,Taylorburgh,Johnsonmouth,471.96,3104.5,In Transit,2024-07-07,,DHL,41363.89,Standard,Medium
74e54c75-1cf1-491f-874c-17fa7e23d68f,North Franklin,East Timothy,722.12,8150.7,Delayed,2024-10-29,,FedEx,121446.01,Same Day,Medium
ca862ea6-d104-4e76-9f81-b217ea10ad5d,Robbinsborough,Newmanland,97.17,14867.3,Delivered,2025-02-09,2025-02-09,Royal Mail,66458.21,Same Day,Low
0fd93532-b2b1-45ce-aa25-88c291d297a9,West Matthewland,Campbellland,182.46,1827.0,In Transit,2025-01-01,,Royal Mail,3592.34,Overnight,Medium
e8d75bef-97ff-4723-ae7d-5e57f9fe6aa8,Erikburgh,East Ashleyberg,48.6,14668.1,Cancelled,2024-12-02,,UPS,30322.83,Standard,Low
edac7fcd-1afd-43f1-b584-97a3b107c981,Melissaview,Donovanview,399.84,13432.6,In Transit,2025-03-24,,UPS,242204.79,Express,Low
a6aaffb7-ddcf-41ec-af2d-7a45826054c6,Ericchester,New Debbie,800.14,8238.1,Delayed,2025-01-02,,Starlinks Express,124482.72,Express,Medium
11841053-8bf1-450e-a20c-6333026f214e,Davidton,New Deniseberg,660.3,14401.1,In Transit,2024-08-22,,DHL,167015.68,Express,Medium
d4dd48df-79c3-47a3-a422-69525e0b0a51,North Justin,Michelleborough,628.09,3267.4,Cancelled,2024-10-28,,FedEx,74297.54,Overnight,Medium
4c67278a-f6bd-458b-9856-eef353e0c07e,Ericshire,North Timothyland,598.62,11226.9,Cancelled,2025-02-24,,Royal Mail,185869.88,Same Day,Low
fece65bb-8665-4e4e-a115-27247a2bc76b,Port Thomashaven,Port Diane,720.73,11255.2,Delivered,2025-05-07,2025-05-07,DHL,274595.19,Same Day,High
6349a465-0195-4773-bd5c-807cf6b256d1,Thomasport,North Benjamin,152.64,12972.7,Delayed,2025-05-26,,Royal Mail,47721.3,Standard,Low
2991e8ee-19b2-400d-b209-c85968b22889,North Cassandraside,Shannontown,784.5,9441.1,Cancelled,2024-07-13,,DHL,195697.7,Standard,High
65adbdb8-a030-43f0-b9fb-a99720e2636b,South Daniel,Chenberg,917.69,1700.0,Cancelled,2025-01-10,,UPS,22070.48,Express,Low
ca5c4cc5-a4f7-4ecf-95fb-edc99d7b344c,South Joseph,East Denise,214.8,12658.6,In Transit,2025-03-01,,Royal Mail,78578.43,Same Day,Low
b1e23a9c-6766-4f93-986f-16f627a328b5,Juliaburgh,Port Darrell,467.92,13316.6,Delivered,2025-04-16,2025-04-16,Starlinks Express,91825.84,Express,Low
849b2332-ccaa-4d5a-a914-94763b24a4cf,Garciaburgh,Darrellport,923.62,3508.8,In Transit,2025-01-21,,Starlinks Express,98737.02,Express,Medium
d72b7261-b26f-4596-8878-03589c3c7413,West Cristinashire,West Johnside,252.73,6852.1,Delivered,2025-04-28,2025-04-28,DHL,73458.05,Express,Low
5ebb6d14-faf5-4bb3-81d3-477cce59ae91,Cynthiaborough,Pattersontown,983.57,11135.7,Delayed,2025-01-31,,Starlinks Express,270645.53,Standard,High
92f1a913-1643-42eb-8d53-34ec10355ec9,Rodrigueztown,Howardport,887.69,14337.0,In Transit,2024-08-21,,FedEx,263643.56,Same Day,High
268eccb0-51b6-492c-889e-dfb805813c9e,East Lauren,Port Toniborough,107.42,6535.9,Delayed,2025-06-22,,Starlinks Express,26285.11,Same Day,High
90222e11-acc5-4ec0-a5db-6d716b1d9fd9,West Katherine,North Christinaport,937.93,12339.7,Delivered,2025-05-04,2025-05-04,Royal Mail,200340.51,Same Day,Medium
30a8ab0d-9caa-4a02-9d4a-b43c9b1e00ab,Carolmouth,West Jacob,714.82,7642.5,Delivered,2024-09-29,2024-09-29,DHL,191453.3,Express,Low
c5c37d3d-2aed-44f3-951c-8a26ef33c0ab,East Nicole,Port Rebecca,657.06,5811.6,Delivered,2024-12-02,2024-12-02,UPS,153864.9,Express,Medium
cbb37569-73ab-4df7-929f-a714fb5ebd0c,New Dawn,East Danielle,336.04,13839.6,Delivered,2025-03-19,2025-03-19,Starlinks Express,169689.34,Standard,Medium
a34675f5-703b-4c14-9896-7f559b7edc4d,Lake Michael,Lake Melinda,599.3,12616.1,Cancelled,2024-11-26,,Starlinks Express,301290.32,Standard,High
abaf61b8-9958-4380-9871-d58b42ce32b8,Brandontown,West Kaylashire,26.54,14244.3,Delivered,2025-02-05,2025-02-05,Royal Mail,3851.31,Same Day,Low
cdfec0c1-fa73-45b8-978b-f470f177bbe7,Port Alyssatown,Lake David,938.5,7157.9,Delayed,2025-05-24,,FedEx,161665.42,Express,Medium
a0e73549-7f8a-4798-b244-63efe50d11fe,Amybury,East Antonio,25.72,4642.4,Delivered,2024-12-19,2024-12-19,DHL,1430.07,Same Day,Low
c7713397-d29b-4c7c-9874-cdbe3309ae64,South Trevor,Barbarahaven,398.96,10321.0,In Transit,2024-12-23,,Starlinks Express,147571.67,Express,High
0bbf8a2e-b7e5-4cc3-9d76-3b48c573ca1a,East Maria,South Dana,691.79,12382.3,Cancelled,2025-01-03,,Royal Mail,172414.51,Same Day,Medium
449d44b1-ef62-42a6-ac33-e4e49d88cc32,Ashleybury,West Sandra,698.17,5854.9,Cancelled,2025-04-24,,DHL,172106.18,Same Day,Medium
1db24fe8-f0ed-4cf7-adcf-d3a2cec9587b,Lynchmouth,East Stephanie,153.95,8574.0,Cancelled,2025-05-21,,Starlinks Express,52527.17,Same Day,Medium
cd632c57-7cc4-4001-9977-fa1911c697dd,Bethanymouth,Wallsville,570.82,4868.7,Delivered,2025-04-19,2025-04-19,DHL,64142.27,Standard,Medium
fd58d6d0-20c7-4cc1-8583-d28c316c5535,South Josephfurt,Danieltown,555.3,5865.5,Cancelled,2025-07-02,,FedEx,83746.73,Express,Medium
2354d090-c475-4ff2-a19f-ae8324f2ebb6,West Jennifer,North Robert,22.56,13406.6,Cancelled,2024-08-25,,FedEx,7117.8,Same Day,Low
92710756-cecb-43b6-894b-2a4d809b081a,West Johnnyton,Sanderschester,247.63,13642.2,Delayed,2025-05-15,,UPS,99944.54,Same Day,High
cbfb7d87-3156-46a9-9132-bba2b34fe82d,Jonesville,Moyermouth,121.29,7366.5,Delivered,2024-10-19,2024-10-19,UPS,23053.98,Same Day,Medium
9f33d418-7b89-4a48-9e85-1bdd4df5095c,Port Clintonmouth,Carolynmouth,227.73,14921.2,Cancelled,2024-12-04,,UPS,76333.23,Overnight,High
0f79427b-f7f3-479c-a434-dd6f0d363ff8,East Jackville,East Matthewside,72.75,9281.3,In Transit,2024-12-27,,Starlinks Express,30052.29,Overnight,Low
2fa12840-fdd2-4c2a-aaef-2f96f8ce5cc7,West Dustinport,Maynardville,532.95,2460.7,Cancelled,2024-08-24,,DHL,45368.82,Standard,High
5e020ad4-0a2b-4b56-a0ce-b26f1276c9a3,Charlesland,North Erin,602.97,1656.8,Delivered,2025-01-29,2025-01-29,DHL,36972.45,Overnight,Medium
2594de55-98bd-4ded-b047-48b78b1c5dc7,Wellsstad,West Jeffrey,734.35,11898.6,Delayed,2025-02-19,,Starlinks Express,399937.61,Express,High
bb35d153-865f-4520-9323-46348907b7fa,Ryanfort,Shawnberg,274.21,12259.8,In Transit,2024-11-26,,UPS,98941.78,Express,High
6b9d0c55-869d-44e7-9ffb-ce8e884c5a00,East Benjamin,New Kelseystad,786.35,7755.1,In Transit,2025-02-01,,UPS,174910.04,Same Day,Medium
7a4572eb-7c3c-4d95-801b-02cac9da473d,Thomasfurt,Isabellaside,448.82,4636.3,In Transit,2024-07-11,,Starlinks Express,77402.77,Overnight,Low
2441b774-8ac8-45c0-afa4-a407a97e9ba7,Stevenshire,East Michelle,303.63,1136.0,Cancelled,2024-10-25,,UPS,10191.95,Standard,Low
c96f001c-e21c-4f3c-855e-013f0f82d90e,Simmonsmouth,Troybury,978.37,11279.0,In Transit,2025-04-13,,DHL,392778.22,Overnight,Medium
c53bee0f-f70d-4b1a-8b9c-b062d0425654,Pamelabury,Bryanland,542.18,9567.8,Delayed,2024-08-31,,DHL,63112.05,Express,Medium
5c631925-b8df-4a2f-afda-0a5e99bed99d,West Susanmouth,East Renee,514.53,10546.6,Delayed,2025-03-05,,UPS,90200.9,Express,Medium
2b0d97b2-5e1f-4e90-bc8d-2e5f5aa62493,West Henry,Dylanborough,12.15,3232.5,Cancelled,2024-12-18,,DHL,1295.41,Overnight,High
cc141f67-d9d4-49ae-90a4-4a97370a9b47,New Thomasstad,South Joannemouth,66.53,11504.6,Delivered,2025-05-22,2025-05-22,UPS,25848.86,Overnight,Medium
1bc3b285-191e-48bf-86f0-36fdbe97c0b3,Ayalamouth,New Morgantown,897.93,2744.0,Delivered,2024-07-20,2024-07-20,DHL,118915.8,Overnight,Medium
54cd32c5-e1d4-4fd7-97ed-aae444452816,Port Charles,Lake Karenton,765.23,3954.9,Delayed,2025-01-04,,Royal Mail,33145.85,Standard,Low
b5afde5f-f630-4549-91ca-ee627bb659be,South Brandon,East Jason,646.44,9043.9,Delayed,2024-10-02,,Royal Mail,194748.0,Standard,High
e9eac46b-dfe9-47fe-9c01-37dd30b7c5cb,East Wesley,Powellmouth,417.24,12999.7,Delivered,2024-07-23,2024-07-23,UPS,240154.28,Same Day,Low
beb0afc4-5e26-453d-86e8-441cd7aca27c,Hallton,Brianmouth,198.76,7629.8,Cancelled,2025-04-01,,FedEx,63579.3,Express,Medium
653b14ab-2182-415d-bb32-f78883a53f58,Kendrastad,North Terrishire,752.74,5567.9,Delayed,2025-01-13,,FedEx,147385.65,Same Day,High
a011e880-6756-49eb-99b1-ab1d1376b692,West Megan,Lake Tanyastad,351.56,6024.6,Delivered,2024-12-12,2024-12-12,Royal Mail,65557.53,Express,High
316948ce-28b2-4808-ab6f-17cd6c04a13c,East Nathan,Johnsonburgh,408.28,13371.8,Cancelled,2025-04-24,,DHL,115757.11,Overnight,Low
b6e5e714-7350-4bda-b380-bf623da52be2,West Brenda,Elizabethfurt,542.87,8412.3,Delayed,2025-06-03,,Royal Mail,113523.21,Standard,Medium
26a91857-2293-4a87-bee9-7fa99b99c60e,Jessicamouth,Arnoldport,993.02,5240.2,In Transit,2025-02-19,,FedEx,208148.33,Same Day,Low
b42a453f-646e-4ccb-9e5a-09582cdd58f6,Lake Justinstad,West Daniel,233.99,10984.1,Delayed,2024-08-03,,DHL,114961.2,Same Day,Medium
72ba969b-6d0e-4ec4-b260-4d5195ce8002,Molinaborough,Hartborough,379.53,1320.2,Delayed,2024-07-22,,UPS,7506.75,Standard,Low
c86d31fe-f563-4584-af3e-6a9c9051a472,Lake Joan,Robersonmouth,180.86,6112.7,Delivered,2025-04-01,2025-04-01,DHL,11788.81,Overnight,Low
